underlying_symbol,quote_datetime,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask,implied_underlying_price,active_underlying_price,implied_volatility,delta,gamma,theta,vega,rho,open_interest
SPY,2023-10-30 16:00:00,SPY,2023-10-30,375.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1750,0.0100,415.5800,415.5900,0.0000,415.5850,4.5360,-0.0013,0.0003,-0.0050,0.0001,0.0000,5884
SPY,2023-10-30 16:15:00,SPY,2023-10-30,375.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1601,0.0100,415.6200,415.6400,0.0000,415.6300,6.4360,-0.0013,0.0003,-0.0050,0.0001,0.0000,5884
SPY,2023-10-30 16:00:00,SPY,2023-10-30,376.000,C,0.0000,0.0000,0.0000,0.0000,0,9,38.0700,7,41.0100,415.5800,415.5900,0.0000,415.5850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-30 16:15:00,SPY,2023-10-30,376.000,C,0.0000,0.0000,0.0000,0.0000,0,10,37.8600,75,40.2100,415.6200,415.6400,0.0000,415.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-30 16:00:00,SPY,2023-10-30,376.000,P,0.0100,0.0100,0.0100,0.0100,150,0,0.0000,1500,0.0100,415.5800,415.5900,0.0000,415.5850,4.4329,-0.0013,0.0003,-0.0050,0.0001,0.0000,6172
SPY,2023-10-30 16:15:00,SPY,2023-10-30,376.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1601,0.0100,415.6200,415.6400,0.0000,415.6300,6.2811,-0.0013,0.0003,-0.0050,0.0001,0.0000,6172
SPY,2023-10-30 16:00:00,SPY,2023-10-30,377.000,C,37.2000,37.2000,37.2000,37.2000,1,99,37.3500,7,40.0100,415.5800,415.5900,0.0000,415.5850,6.1176,0.9834,0.0022,-0.1146,0.0013,0.0002,1
SPY,2023-10-30 16:15:00,SPY,2023-10-30,377.000,C,0.0000,0.0000,0.0000,0.0000,0,37,37.0800,75,39.2100,415.6200,415.6400,0.0000,415.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
SPY,2023-10-30 16:00:00,SPY,2023-10-30,377.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1073,0.0100,415.5800,415.5900,0.0000,415.5850,4.3246,-0.0014,0.0003,-0.0050,0.0001,0.0000,786
SPY,2023-10-30 16:15:00,SPY,2023-10-30,377.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,587,0.0100,415.6200,415.6400,0.0000,415.6300,6.1290,-0.0014,0.0003,-0.0050,0.0001,0.0000,786
SPY,2023-10-30 16:00:00,SPY,2023-10-30,378.000,C,0.0000,0.0000,0.0000,0.0000,0,7,36.3400,7,39.0300,415.5800,415.5900,0.0000,415.5850,6.5628,0.9735,0.0030,-0.2096,0.0019,0.0002,1
SPY,2023-10-30 16:15:00,SPY,2023-10-30,378.000,C,0.0000,0.0000,0.0000,0.0000,0,37,36.1300,75,38.2100,415.6200,415.6400,0.0000,415.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
SPY,2023-10-30 16:00:00,SPY,2023-10-30,378.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1073,0.0100,415.5800,415.5900,0.0000,415.5850,4.2164,-0.0014,0.0004,-0.0050,0.0001,0.0000,1164
SPY,2023-10-30 16:15:00,SPY,2023-10-30,378.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,585,0.0100,415.6200,415.6400,0.0000,415.6300,5.9756,-0.0014,0.0004,-0.0050,0.0001,0.0000,1164
